😀	mặt, mặt cười toét, toe toét
👨🏾‍🎤	ca sĩ, màu da tối trung bình, nam ca sĩ, nam ca sĩ: màu da tối trung bình, nam diễn viên, nghệ sĩ, ngôi sao, người đàn ông, nhạc rock
👨🏿‍🎤	ca sĩ, màu da tối, nam ca sĩ, nam ca sĩ: màu da tối, nam diễn viên, nghệ sĩ, ngôi sao, người đàn ông, nhạc rock
👩‍🎤	ca sĩ, diễn viên, nghệ sĩ, ngôi sao, người phụ nữ, nhạc rock, nữ ca sĩ
👩🏻‍🎤	ca sĩ, diễn viên, màu da sáng, nghệ sĩ, ngôi sao, người phụ nữ, nhạc rock, nữ ca sĩ, nữ ca sĩ: màu da sáng
👩🏼‍🎤	ca sĩ, diễn viên, màu da sáng trung bình, nghệ sĩ, ngôi sao, người phụ nữ, nhạc rock, nữ ca sĩ, nữ ca sĩ: màu da sáng trung bình
👩🏽‍🎤	ca sĩ, diễn viên, màu da trung bình, nghệ sĩ, ngôi sao, người phụ nữ, nhạc rock, nữ ca sĩ, nữ ca sĩ: màu da trung bình
👩🏾‍🎤	ca sĩ, diễn viên, màu da tối trung bình, nghệ sĩ, ngôi sao, người phụ nữ, nhạc rock, nữ ca sĩ, nữ ca sĩ: màu da tối trung bình
👩🏿‍🎤	ca sĩ, diễn viên, màu da tối, nghệ sĩ, ngôi sao, người phụ nữ, nhạc rock, nữ ca sĩ, nữ ca sĩ: màu da tối
👨‍🎨	bảng màu, họa sĩ nam, nam, nghệ sĩ
👨🏻‍🎨	bảng màu, họa sĩ nam, họa sĩ nam: màu da sáng, màu da sáng, nam, nghệ sĩ
👨🏼‍🎨	bảng màu, họa sĩ nam, họa sĩ nam: màu da sáng trung bình, màu da sáng trung bình, nam, nghệ sĩ
👨🏽‍🎨	bảng màu, họa sĩ nam, họa sĩ nam: màu da trung bình, màu da trung bình, nam, nghệ sĩ
👨🏾‍🎨	bảng màu, họa sĩ nam, họa sĩ nam: màu da tối trung bình, màu da tối trung bình, nam, nghệ sĩ
👨🏿‍🎨	bảng màu, họa sĩ nam, họa sĩ nam: màu da tối, màu da tối, nam, nghệ sĩ
👩‍🎨	bảng màu, họa sĩ nữ, nghệ sĩ, nữ
👩🏻‍🎨	bảng màu, họa sĩ nữ, họa sĩ nữ: màu da sáng, màu da sáng, nghệ sĩ, nữ
👩🏼‍🎨	bảng màu, họa sĩ nữ, họa sĩ nữ: màu da sáng trung bình, màu da sáng trung bình, nghệ sĩ, nữ
👩🏽‍🎨	bảng màu, họa sĩ nữ, họa sĩ nữ: màu da trung bình, màu da trung bình, nghệ sĩ, nữ
👩🏾‍🎨	bảng màu, họa sĩ nữ, họa sĩ nữ: màu da tối trung bình, màu da tối trung bình, nghệ sĩ, nữ
👩🏿‍🎨	bảng màu, họa sĩ nữ, họa sĩ nữ: màu da tối, màu da tối, nghệ sĩ, nữ
👨‍✈	máy bay, nam, phi công, phi công nam
👨🏻‍✈	màu da sáng, máy bay, nam, phi công, phi công nam, phi công nam: màu da sáng
👨🏼‍✈	màu da sáng trung bình, máy bay, nam, phi công, phi công nam, phi công nam: màu da sáng trung bình
👨🏽‍✈	màu da trung bình, máy bay, nam, phi công, phi công nam, phi công nam: màu da trung bình
👨🏾‍✈	màu da tối trung bình, máy bay, nam, phi công, phi công nam, phi công nam: màu da tối trung bình
👨🏿‍✈	màu da tối, máy bay, nam, phi công, phi công nam, phi công nam: màu da tối
👩‍✈	máy bay, nữ, phi công, phi công nữ
👩🏻‍✈	màu da sáng, máy bay, nữ, phi công, phi công nữ, phi công nữ: màu da sáng
👩🏼‍✈	màu da sáng trung bình, máy bay, nữ, phi công, phi công nữ, phi công nữ: màu da sáng trung bình
👩🏽‍✈	màu da trung bình, máy bay, nữ, phi công, phi công nữ, phi công nữ: màu da trung bình
👩🏾‍✈	màu da tối trung bình, máy bay, nữ, phi công, phi công nữ, phi công nữ: màu da tối trung bình
👩🏿‍✈	màu da tối, máy bay, nữ, phi công, phi công nữ, phi công nữ: màu da tối
👨‍🚀	nam, phi hành gia, phi hành gia nam, tên lửa
👨🏻‍🚀	màu da sáng, nam, phi hành gia, phi hành gia nam, phi hành gia nam: màu da sáng, tên lửa
👨🏼‍🚀	màu da sáng trung bình, nam, phi hành gia, phi hành gia nam, phi hành gia nam: màu da sáng trung bình, tên lửa
👨🏽‍🚀	màu da trung bình, nam, phi hành gia, phi hành gia nam, phi hành gia nam: màu da trung bình, tên lửa
👨🏾‍🚀	màu da tối trung bình, nam, phi hành gia, phi hành gia nam, phi hành gia nam: màu da tối trung bình, tên lửa
👨🏿‍🚀	màu da tối, nam, phi hành gia, phi hành gia nam, phi hành gia nam: màu da tối, tên lửa
👩‍🚀	nữ, phi hành gia, phi hành gia nữ, tên lửa
👩🏻‍🚀	màu da sáng, nữ, phi hành gia, phi hành gia nữ, phi hành gia nữ: màu da sáng, tên lửa
👩🏼‍🚀	màu da sáng trung bình, nữ, phi hành gia, phi hành gia nữ, phi hành gia nữ: màu da sáng trung bình, tên lửa
👩🏽‍🚀	màu da trung bình, nữ, phi hành gia, phi hành gia nữ, phi hành gia nữ: màu da trung bình, tên lửa
👩🏾‍🚀	màu da tối trung bình, nữ, phi hành gia, phi hành gia nữ, phi hành gia nữ: màu da tối trung bình, tên lửa
👩🏿‍🚀	màu da tối, nữ, phi hành gia, phi hành gia nữ, phi hành gia nữ: màu da tối, tên lửa
👨‍🚒	lính cứu hỏa, lính cứu hỏa nam, nam, xe cứu hỏa
👨🏻‍🚒	lính cứu hỏa, lính cứu hỏa nam, lính cứu hỏa nam: màu da sáng, màu da sáng, nam, xe cứu hỏa
👨🏼‍🚒	lính cứu hỏa, lính cứu hỏa nam, lính cứu hỏa nam: màu da sáng trung bình, màu da sáng trung bình, nam, xe cứu hỏa
👨🏽‍🚒	lính cứu hỏa, lính cứu hỏa nam, lính cứu hỏa nam: màu da trung bình, màu da trung bình, nam, xe cứu hỏa
👨🏾‍🚒	lính cứu hỏa, lính cứu hỏa nam, lính cứu hỏa nam: màu da tối trung bình, màu da tối trung bình, nam, xe cứu hỏa
👨🏿‍🚒	lính cứu hỏa, lính cứu hỏa nam, lính cứu hỏa nam: màu da tối, màu da tối, nam, xe cứu hỏa
👩‍🚒	lính cứu hỏa, lính cứu hỏa nữ, nữ, xe cứu hỏa
👩🏻‍🚒	lính cứu hỏa, lính cứu hỏa nữ, lính cứu hỏa nữ: màu da sáng, màu da sáng, nữ, xe cứu hỏa
👩🏼‍🚒	lính cứu hỏa, lính cứu hỏa nữ, lính cứu hỏa nữ: màu da sáng trung bình, màu da sáng trung bình, nữ, xe cứu hỏa
👩🏽‍🚒	lính cứu hỏa, lính cứu hỏa nữ, lính cứu hỏa nữ: màu da trung bình, màu da trung bình, nữ, xe cứu hỏa
👩🏾‍🚒	lính cứu hỏa, lính cứu hỏa nữ, lính cứu hỏa nữ: màu da tối trung bình, màu da tối trung bình, nữ, xe cứu hỏa
👩🏿‍🚒	lính cứu hỏa, lính cứu hỏa nữ, lính cứu hỏa nữ: màu da tối, màu da tối, nữ, xe cứu hỏa
👮	công an, cảnh sát, sĩ quan
👮🏻	công an, cảnh sát, cảnh sát: màu da sáng, màu da sáng, sĩ quan
👮🏼	công an, cảnh sát, cảnh sát: màu da sáng trung bình, màu da sáng trung bình, sĩ quan
👮🏽	công an, cảnh sát, cảnh sát: màu da trung bình, màu da trung bình, sĩ quan
👮🏾	công an, cảnh sát, cảnh sát: màu da tối trung bình, màu da tối trung bình, sĩ quan
👮🏿	công an, cảnh sát, cảnh sát: màu da tối, màu da tối, sĩ quan
👮‍♂	cảnh sát, cảnh sát nam, nam, người đàn ông, sĩ quan
👮🏻‍♂	cảnh sát, cảnh sát nam, cảnh sát nam: màu da sáng, màu da sáng, nam, người đàn ông, sĩ quan
👮🏼‍♂	cảnh sát, cảnh sát nam, cảnh sát nam: màu da sáng trung bình, màu da sáng trung bình, nam, người đàn ông, sĩ quan
👮🏽‍♂	cảnh sát, cảnh sát nam, cảnh sát nam: màu da trung bình, màu da trung bình, nam, người đàn ông, sĩ quan
👮🏾‍♂	cảnh sát, cảnh sát nam, cảnh sát nam: màu da tối trung bình, màu da tối trung bình, nam, người đàn ông, sĩ quan
👮🏿‍♂	cảnh sát, cảnh sát nam, cảnh sát nam: màu da tối, màu da tối, nam, người đàn ông, sĩ quan
👮‍♀	công an, cảnh sát, cảnh sát nữ, nữ, sĩ quan
👮🏻‍♀	công an, cảnh sát, cảnh sát nữ, cảnh sát nữ: màu da sáng, màu da sáng, nữ, sĩ quan
👮🏼‍♀	công an, cảnh sát, cảnh sát nữ, cảnh sát nữ: màu da sáng trung bình, màu da sáng trung bình, nữ, sĩ quan
👮🏽‍♀	công an, cảnh sát, cảnh sát nữ, cảnh sát nữ: màu da trung bình, màu da trung bình, nữ, sĩ quan
👮🏾‍♀	công an, cảnh sát, cảnh sát nữ, cảnh sát nữ: màu da tối trung bình, màu da tối trung bình, nữ, sĩ quan
👮🏿‍♀	công an, cảnh sát, cảnh sát nữ, cảnh sát nữ: màu da tối, màu da tối, nữ, sĩ quan
🕵️	gián điệp, thám tử, trinh thám
🕵🏻	gián điệp, màu da sáng, thám tử, thám tử: màu da sáng, trinh thám
🕵🏼	gián điệp, màu da sáng trung bình, thám tử, thám tử: màu da sáng trung bình, trinh thám
🕵🏽	gián điệp, màu da trung bình, thám tử, thám tử: màu da trung bình, trinh thám
🕵🏾	gián điệp, màu da tối trung bình, thám tử, thám tử: màu da tối trung bình, trinh thám
🕵🏿	gián điệp, màu da tối, thám tử, thám tử: màu da tối, trinh thám
🕵‍♂	gián điệp, nam, thám tử, thám tử nam, trinh thám
🕵🏻‍♂	gián điệp, màu da sáng, nam, thám tử, thám tử nam, thám tử nam: màu da sáng, trinh thám
🕵🏼‍♂	gián điệp, màu da sáng trung bình, nam, thám tử, thám tử nam, thám tử nam: màu da sáng trung bình, trinh thám
🕵🏽‍♂	gián điệp, màu da trung bình, nam, thám tử, thám tử nam, thám tử nam: màu da trung bình, trinh thám
🕵🏾‍♂	gián điệp, màu da tối trung bình, nam, thám tử, thám tử nam, thám tử nam: màu da tối trung bình, trinh thám
🕵🏿‍♂	gián điệp, màu da tối, nam, thám tử, thám tử nam, thám tử nam: màu da tối, trinh thám
🕵‍♀	gián điệp, nữ, thám tử, thám tử nữ, trinh thám
🕵🏻‍♀	gián điệp, màu da sáng, nữ, thám tử, thám tử nữ, thám tử nữ: màu da sáng, trinh thám
🕵🏼‍♀	gián điệp, màu da sáng trung bình, nữ, thám tử, thám tử nữ, thám tử nữ: màu da sáng trung bình, trinh thám
🕵🏽‍♀	gián điệp, màu da trung bình, nữ, thám tử, thám tử nữ, thám tử nữ: màu da trung bình, trinh thám
🕵🏾‍♀	gián điệp, màu da tối trung bình, nữ, thám tử, thám tử nữ, thám tử nữ: màu da tối trung bình, trinh thám
🕵🏿‍♀	gián điệp, màu da tối, nữ, thám tử, thám tử nữ, thám tử nữ: màu da tối, trinh thám
💂	bảo vệ
💂🏻	bảo vệ, bảo vệ: màu da sáng, màu da sáng
💂🏼	bảo vệ, bảo vệ: màu da sáng trung bình, màu da sáng trung bình
💂🏽	bảo vệ, bảo vệ: màu da trung bình, màu da trung bình
💂🏾	bảo vệ, bảo vệ: màu da tối trung bình, màu da tối trung bình
💂🏿	bảo vệ, bảo vệ: màu da tối, màu da tối
💂‍♂	bảo vệ, bảo vệ nam, nam
💂🏻‍♂	bảo vệ, bảo vệ nam, bảo vệ nam: màu da sáng, màu da sáng, nam
💂🏼‍♂	bảo vệ, bảo vệ nam, bảo vệ nam: màu da sáng trung bình, màu da sáng trung bình, nam
💂🏽‍♂	bảo vệ, bảo vệ nam, bảo vệ nam: màu da trung bình, màu da trung bình, nam
💂🏾‍♂	bảo vệ, bảo vệ nam, bảo vệ nam: màu da tối trung bình, màu da tối trung bình, nam
💂🏿‍♂	bảo vệ, bảo vệ nam, bảo vệ nam: màu da tối, màu da tối, nam
💂‍♀	bảo vệ, bảo vệ nữ, nữ
💂🏻‍♀	bảo vệ, bảo vệ nữ, bảo vệ nữ: màu da sáng, màu da sáng, nữ
💂🏼‍♀	bảo vệ, bảo vệ nữ, bảo vệ nữ: màu da sáng trung bình, màu da sáng trung bình, nữ
💂🏽‍♀	bảo vệ, bảo vệ nữ, bảo vệ nữ: màu da trung bình, màu da trung bình, nữ
💂🏾‍♀	bảo vệ, bảo vệ nữ, bảo vệ nữ: màu da tối trung bình, màu da tối trung bình, nữ
💂🏿‍♀	bảo vệ, bảo vệ nữ, bảo vệ nữ: màu da tối, màu da tối, nữ
👷	công nhân, công nhân xây dựng, mũ, xây dựng
👷🏻	công nhân, công nhân xây dựng, công nhân xây dựng: màu da sáng, màu da sáng, mũ, xây dựng
👷🏼	công nhân, công nhân xây dựng, công nhân xây dựng: màu da sáng trung bình, màu da sáng trung bình, mũ, xây dựng
👷🏽	công nhân, công nhân xây dựng, công nhân xây dựng: màu da trung bình, màu da trung bình, mũ, xây dựng
👷🏾	công nhân, công nhân xây dựng, công nhân xây dựng: màu da tối trung bình, màu da tối trung bình, mũ, xây dựng
👷🏿	công nhân, công nhân xây dựng, công nhân xây dựng: màu da tối, màu da tối, mũ, xây dựng
👷‍♂	công nhân, công nhân xây dựng nam, nam, xây dựng
👷🏻‍♂	công nhân, công nhân xây dựng nam, công nhân xây dựng nam: màu da sáng, màu da sáng, nam, xây dựng
👷🏼‍♂	công nhân, công nhân xây dựng nam, công nhân xây dựng nam: màu da sáng trung bình, màu da sáng trung bình, nam, xây dựng
👷🏽‍♂	công nhân, công nhân xây dựng nam, công nhân xây dựng nam: màu da trung bình, màu da trung bình, nam, xây dựng
👷🏾‍♂	công nhân, công nhân xây dựng nam, công nhân xây dựng nam: màu da tối trung bình, màu da tối trung bình, nam, xây dựng
👷🏿‍♂	công nhân, công nhân xây dựng nam, công nhân xây dựng nam: màu da tối, màu da tối, nam, xây dựng
👷‍♀	công nhân, công nhân xây dựng nữ, nữ, xây dựng
👷🏻‍♀	công nhân, công nhân xây dựng nữ, công nhân xây dựng nữ: màu da sáng, màu da sáng, nữ, xây dựng
👷🏼‍♀	công nhân, công nhân xây dựng nữ, công nhân xây dựng nữ: màu da sáng trung bình, màu da sáng trung bình, nữ, xây dựng
👷🏽‍♀	công nhân, công nhân xây dựng nữ, công nhân xây dựng nữ: màu da trung bình, màu da trung bình, nữ, xây dựng
👷🏾‍♀	công nhân, công nhân xây dựng nữ, công nhân xây dựng nữ: màu da tối trung bình, màu da tối trung bình, nữ, xây dựng
👷🏿‍♀	công nhân, công nhân xây dựng nữ, công nhân xây dựng nữ: màu da tối, màu da tối, nữ, xây dựng
🤴	hoàng tử
🤴🏻	hoàng tử, hoàng tử: màu da sáng, màu da sáng
🤴🏼	hoàng tử, hoàng tử: màu da sáng trung bình, màu da sáng trung bình
🤴🏽	hoàng tử, hoàng tử: màu da trung bình, màu da trung bình
🤴🏾	hoàng tử, hoàng tử: màu da tối trung bình, màu da tối trung bình
🤴🏿	hoàng tử, hoàng tử: màu da tối, màu da tối
👸	công chúa, truyện cổ tích, tưởng tượng
👸🏻	công chúa, công chúa: màu da sáng, màu da sáng, truyện cổ tích, tưởng tượng
👸🏼	công chúa, công chúa: màu da sáng trung bình, màu da sáng trung bình, truyện cổ tích, tưởng tượng
👸🏽	công chúa, công chúa: màu da trung bình, màu da trung bình, truyện cổ tích, tưởng tượng
👸🏾	công chúa, công chúa: màu da tối trung bình, màu da tối trung bình, truyện cổ tích, tưởng tượng
